sim,Strategy,Cost,QALYs,NMB
790,MenABCWY,6659.340709472519,4161.495388688229,208068110.09370196
791,MenC,2397.4448814618827,4522.090402639842,226102122.68711063
791,MenACWY,5289.759085956398,4522.090402639842,226099230.37290615
791,MenACWY_MenB,20111.84795966579,4522.090402639842,226084408.28403243
791,MenABCWY,6317.701237560747,4522.090402639842,226098202.43075454
792,MenC,2382.0008039646573,4362.981763789064,218146706.1886492
792,MenACWY,5418.117385814614,4362.981763789064,218143670.07206738
792,MenACWY_MenB,21006.624295835387,4362.981763789064,218128081.56515735
792,MenABCWY,6946.295936518318,4362.981763789064,218142141.89351666
793,MenC,2683.1316417935836,4145.387535002862,207266693.6185013
793,MenACWY,5172.873763450672,4145.387535002862,207264203.87637967
793,MenACWY_MenB,20358.05599399173,4145.387535002862,207249018.6941491
793,MenABCWY,6671.514770852284,4145.387535002862,207262705.23537225
794,MenC,2500.345994118982,3854.254000677699,192710199.68789083
794,MenACWY,5273.544558736909,3854.254000677699,192707426.4893262
794,MenACWY_MenB,19330.34512248471,3854.254000677699,192693369.68876246
794,MenABCWY,7258.136020696567,3854.254000677699,192705441.89786425
795,MenC,2613.8758768426815,4364.58568747337,218226670.49779165
795,MenACWY,5372.437117737181,4364.58568747337,218223911.93655077
795,MenACWY_MenB,20026.533426476006,4364.58568747337,218209257.84024203
795,MenABCWY,6996.060256537369,4364.58568747337,218222288.31341195
796,MenC,2483.4736276848125,4266.3890596875335,213316969.51074898
796,MenACWY,4553.659299961524,4266.3890596875335,213314899.3250767
796,MenACWY_MenB,22944.394845287123,4266.3890596875335,213296508.5895314
796,MenABCWY,7046.6720128056695,4266.3890596875335,213312406.31236386
797,MenC,2226.7492119946146,4582.5574490508725,229125645.70333162
797,MenACWY,5116.09517765983,4582.5574490508725,229122756.35736597
797,MenACWY_MenB,21140.886238485506,4582.5574490508725,229106731.56630513
797,MenABCWY,7136.967382497953,4582.5574490508725,229120735.48516113
798,MenC,2351.994997725776,4601.705801121913,230082938.06109792
798,MenACWY,5403.845581943384,4601.705801121913,230079886.2105137
798,MenACWY_MenB,21324.739610992965,4601.705801121913,230063965.31648466
798,MenABCWY,6462.367628209705,4601.705801121913,230078827.68846744
799,MenC,2525.9910010822573,4314.5424196154,215724594.98976892
799,MenACWY,5275.3531296392875,4314.5424196154,215721845.62764037
799,MenACWY_MenB,19878.48841994517,4314.5424196154,215707242.49235004
799,MenABCWY,7613.516780986242,4314.5424196154,215719507.46398902
800,MenC,2622.7004091345707,3665.308287760392,183262791.68761045
800,MenACWY,5408.81110573538,3665.308287760392,183260005.57691386
800,MenACWY_MenB,22595.27493392173,3665.308287760392,183242819.11308566
800,MenABCWY,7309.994575352544,3665.308287760392,183258104.39344424
801,MenC,2204.56536747557,4605.542682552951,230274929.56228006
801,MenACWY,4977.111276108327,4605.542682552951,230272157.01637143
801,MenACWY_MenB,19154.661454440502,4605.542682552951,230257979.4661931
801,MenABCWY,7041.012447056591,4605.542682552951,230270093.1152005
802,MenC,2467.0326481854468,3947.3742467490297,197366245.3048033
802,MenACWY,5263.633695458009,3947.3742467490297,197363448.70375603
802,MenACWY_MenB,23700.815246249527,3947.3742467490297,197345011.52220523
802,MenABCWY,7136.6016464364775,3947.3742467490297,197361575.73580506
803,MenC,2042.3628700131871,4158.693750001643,207932645.13721213
803,MenACWY,4828.956501506246,4158.693750001643,207929858.54358062
803,MenACWY_MenB,22132.27914396542,4158.693750001643,207912555.22093818
803,MenABCWY,6927.947409633745,4158.693750001643,207927759.5526725
804,MenC,2557.4245860893743,4583.951103025332,229194997.7266805
804,MenACWY,5118.459802994859,4583.951103025332,229192436.6914636
804,MenACWY_MenB,19094.756951518695,4583.951103025332,229178460.39431506
804,MenABCWY,6282.407806586301,4583.951103025332,229191272.74346
805,MenC,2200.499765555508,4416.005763570805,220798087.6787747
805,MenACWY,5136.012383431128,4416.005763570805,220795152.16615683
805,MenACWY_MenB,20951.79884066245,4416.005763570805,220779336.3796996
805,MenABCWY,7081.001964854721,4416.005763570805,220793207.1765754
806,MenC,2211.7718027213464,4125.990043127635,206297290.384579
806,MenACWY,5133.146526725227,4125.990043127635,206294369.009855
806,MenACWY_MenB,21944.475979137605,4125.990043127635,206277557.68040258
806,MenABCWY,7019.7840885849755,4125.990043127635,206292482.37229314
807,MenC,2214.422174010072,4335.330533926272,216764312.2741396
807,MenACWY,5269.218849750398,4335.330533926272,216761257.47746387
807,MenACWY_MenB,20242.173351961417,4335.330533926272,216746284.52296165
807,MenABCWY,6805.288598099021,4335.330533926272,216759721.40771553
808,MenC,2669.7787755275917,3799.567505772595,189975705.50985423
808,MenACWY,5077.894246492108,3799.567505772595,189973297.39438325
808,MenACWY_MenB,23239.074904821708,3799.567505772595,189955136.2137249
808,MenABCWY,7266.164639994643,3799.567505772595,189971109.12398973
809,MenC,2605.898871753337,4198.4212296791075,209918455.58508363
809,MenACWY,5441.2103618604115,4198.4212296791075,209915620.27359352
809,MenACWY_MenB,21333.374779590657,4198.4212296791075,209899728.1091758
809,MenABCWY,6457.344332438723,4198.4212296791075,209914604.13962296
810,MenC,2473.7852813840027,4422.320697752679,221113561.10235256
810,MenACWY,4808.158701901054,4422.320697752679,221111226.72893205
810,MenACWY_MenB,22779.581654627367,4422.320697752679,221093255.3059793
810,MenABCWY,7461.289193364289,4422.320697752679,221108573.5984406
811,MenC,2442.983444161253,4441.848533659483,222089983.69953
811,MenACWY,5171.595203407007,4441.848533659483,222087255.08777076
811,MenACWY_MenB,20471.15105394619,4441.848533659483,222071955.53192022
811,MenABCWY,7483.323516329688,4441.848533659483,222084943.35945782
812,MenC,2637.005473629647,4617.523219688678,230873523.97896028
812,MenACWY,5454.56023555026,4617.523219688678,230870706.42419836
812,MenACWY_MenB,21577.566333518866,4617.523219688678,230854583.4181004
812,MenABCWY,6806.469918340116,4617.523219688678,230869354.51451558
813,MenC,2225.0731220554067,4194.13771622202,209704660.73797894
813,MenACWY,5643.93397664428,4194.13771622202,209701241.87712434
813,MenACWY_MenB,22643.12891262697,4194.13771622202,209684242.68218836
813,MenABCWY,7196.752078105807,4194.13771622202,209699689.05902287
814,MenC,2325.6111701920977,4278.8008065655695,213937714.71710828
814,MenACWY,4940.809928850488,4278.8008065655695,213935099.51834962
814,MenACWY_MenB,19075.17869629348,4278.8008065655695,213920965.14958218
814,MenABCWY,6536.955572914402,4278.8008065655695,213933503.37270558
815,MenC,2491.064660515639,4214.512268221673,210723122.34642315
815,MenACWY,4820.1530209127795,4214.512268221673,210720793.25806275
815,MenACWY_MenB,20717.99758837904,4214.512268221673,210704895.4134953
815,MenABCWY,7007.935389951683,4214.512268221673,210718605.4756937
816,MenC,2224.0889989831944,4138.560618879755,206925806.85498875
816,MenACWY,5398.111831653476,4138.560618879755,206922632.83215606
816,MenACWY_MenB,23234.53018096226,4138.560618879755,206904796.41380677
816,MenABCWY,6362.816903557581,4138.560618879755,206921668.12708417
817,MenC,2432.6824190900775,4535.993850832445,226797259.85920316
817,MenACWY,5423.783794807756,4535.993850832445,226794268.75782743
817,MenACWY_MenB,21860.445151417076,4535.993850832445,226777832.09647083
817,MenABCWY,7264.654831335693,4535.993850832445,226792427.8867909
818,MenC,2624.0036838078404,4499.492028636436,224971977.428138
818,MenACWY,5302.179559752158,4499.492028636436,224969299.25226206
818,MenACWY_MenB,21428.146976693643,4499.492028636436,224953173.2848451
818,MenABCWY,6746.252978571136,4499.492028636436,224967855.17884323
819,MenC,2496.9749931316405,4499.941628473287,224994584.44867122
819,MenACWY,5405.126687919076,4499.941628473287,224991676.29697645
819,MenACWY_MenB,20933.008156760905,4499.941628473287,224976148.4155076
819,MenABCWY,6908.633377980558,4499.941628473287,224990172.7902864
820,MenC,2369.1791212255202,4339.168421099039,216956051.8758307
820,MenACWY,5146.604384343912,4339.168421099039,216953274.4505676
820,MenACWY_MenB,21086.709500555335,4339.168421099039,216937334.34545138
820,MenABCWY,7566.382593608642,4339.168421099039,216950854.67235833
821,MenC,2493.273406089135,4184.333870736289,209214200.26340836
821,MenACWY,5361.018636931168,4184.333870736289,209211332.5181775
821,MenACWY_MenB,19372.160477092915,4184.333870736289,209197321.37633735
821,MenABCWY,7052.094857225464,4184.333870736289,209209641.44195724
822,MenC,2748.5138772851874,4373.216427484558,218658072.86035064
822,MenACWY,5433.341787039582,4373.216427484558,218655388.03244087
822,MenACWY_MenB,19378.532209173518,4373.216427484558,218641442.84201872
822,MenABCWY,7573.852490400044,4373.216427484558,218653247.52173752
823,MenC,2408.0570032287774,4520.929612259691,226044072.5559813
823,MenACWY,5554.594246273841,4520.929612259691,226040926.01873827
823,MenACWY_MenB,21449.92425988589,4520.929612259691,226025030.68872467
823,MenABCWY,6683.503120897972,4520.929612259691,226039797.10986364
824,MenC,2611.0808643289106,4227.694904882933,211382134.1632823
824,MenACWY,5502.801067223278,4227.694904882933,211379242.4430794
824,MenACWY_MenB,20627.79505417967,4227.694904882933,211364117.44909248
824,MenABCWY,6994.89153768379,4227.694904882933,211377750.35260895
825,MenC,2322.1927876915715,4048.34838138189,202415096.8763068
825,MenACWY,5093.8635481029805,4048.34838138189,202412325.20554638
825,MenACWY_MenB,20389.624410220364,4048.34838138189,202397029.44468427
825,MenABCWY,6836.342424884959,4048.34838138189,202410582.72666958
826,MenC,2459.236073175043,4478.692884775562,223932185.00270492
826,MenACWY,5152.8216595765825,4478.692884775562,223929491.41711852
826,MenACWY_MenB,19704.593376905992,4478.692884775562,223914939.64540118
826,MenABCWY,6570.19845643982,4478.692884775562,223928074.04032165
827,MenC,2529.988987340472,4308.058979678412,215400418.99493325
827,MenACWY,5275.000656692846,4308.058979678412,215397673.98326388
827,MenACWY_MenB,22323.85898822068,4308.058979678412,215380625.12493235
827,MenABCWY,6972.560259130498,4308.058979678412,215395976.42366144
828,MenC,2440.7306951901296,4506.661954844814,225330657.01154554
828,MenACWY,4647.493739981843,4506.661954844814,225328450.24850073
828,MenACWY_MenB,19228.800407454964,4506.661954844814,225313868.94183326
828,MenABCWY,6798.477710760832,4506.661954844814,225326299.26452997
829,MenC,2380.6247200205225,4425.702991721724,221282768.9613662
829,MenACWY,4879.790074248747,4425.702991721724,221280269.79601195
829,MenACWY_MenB,20154.986844243194,4425.702991721724,221264994.59924197
829,MenABCWY,7596.889374890262,4425.702991721724,221277552.69671133
830,MenC,2371.1890608777876,4068.125923013425,203403924.96161038
830,MenACWY,5263.072985364662,4068.125923013425,203401033.0776859
830,MenACWY_MenB,18066.11723155768,4068.125923013425,203388230.0334397
830,MenABCWY,7417.8600920096715,4068.125923013426,203398878.2905793
831,MenC,2628.1870785708334,4042.1274490611786,202103744.26598036
831,MenACWY,5293.901025271603,4042.1274490611786,202101078.55203366
831,MenACWY_MenB,22935.0687730889,4042.1274490611786,202083437.38428584
831,MenABCWY,6792.969281288598,4042.1274490611786,202099579.48377764
832,MenC,2435.0186578267176,4423.841623668063,221189646.16474533
832,MenACWY,5333.294754162791,4423.841623668063,221186747.888649
832,MenACWY_MenB,22420.66558631763,4423.841623668063,221169660.51781684
832,MenABCWY,7339.878279475053,4423.841623668063,221184741.3051237
833,MenC,2363.3214674220685,4555.901403536861,227792706.85537562
833,MenACWY,4899.491462494199,4555.901403536861,227790170.68538055
833,MenACWY_MenB,20009.012355916268,4555.901403536861,227775061.16448712
833,MenABCWY,7072.395208137048,4555.901403536861,227787997.7816349
834,MenC,2548.4243091795365,4213.069932303079,210650948.19084477
834,MenACWY,5201.627096515476,4213.069932303079,210648294.98805746
834,MenACWY_MenB,22148.75614949409,4213.069932303079,210631347.85900447
834,MenABCWY,7494.059106628174,4213.069932303079,210646002.55604735
835,MenC,2449.137404900254,4277.110718869276,213853086.8060589
835,MenACWY,4931.853081411262,4277.110718869276,213850604.0903824
835,MenACWY_MenB,20372.688403844117,4277.110718869276,213835163.25505996
835,MenABCWY,6322.407361181419,4277.110718869276,213849213.53610262
836,MenC,33955.07365475687,4284.274166653568,214179753.2590236
836,MenACWY,36708.29959887511,4284.274166653568,214177000.0330795
836,MenACWY_MenB,52065.966016390565,4284.274166653568,214161642.366662
836,MenABCWY,38805.898703332015,4284.274166653568,214174902.43397504
837,MenC,2329.5853625684094,4101.866801370805,205091010.4831777
837,MenACWY,5221.8728314142,4101.866801370805,205088118.19570884
837,MenACWY_MenB,18832.393200836228,4101.866801370805,205074507.6753394
837,MenABCWY,7044.013831023429,4101.866801370805,205086296.05470923
838,MenC,2706.2608671683124,4517.864613237562,225890524.4010109
838,MenACWY,5039.7394200757535,4517.864613237562,225888190.922458
838,MenACWY_MenB,21371.577366856847,4517.864613237562,225871859.08451122
838,MenABCWY,6909.49974772719,4517.864613237562,225886321.16213036
839,MenC,2471.779064905254,4268.5906298262735,213427059.71224877
839,MenACWY,5209.681488238742,4268.5906298262735,213424321.80982542
839,MenACWY_MenB,20822.579897820644,4268.5906298262735,213408708.91141585
839,MenABCWY,7276.153117907041,4268.5906298262735,213422255.33819577
840,MenC,2385.136146056806,4293.332980308275,214664263.8792677
840,MenACWY,5193.407049858659,4293.332980308275,214661455.6083639
840,MenACWY_MenB,19538.87122424974,4293.332980308275,214647110.1441895
840,MenABCWY,6528.641079743163,4293.332980308275,214660120.374334
841,MenC,2699.3289253805137,4512.404551789477,225617528.2605485
841,MenACWY,5109.924638255171,4512.404551789477,225615117.66483563
841,MenACWY_MenB,19273.91176309596,4512.404551789477,225600953.67771077
841,MenABCWY,7096.12758296461,4512.404551789477,225613131.4618909
842,MenC,2580.3788659334145,4435.676495741935,221781244.4082308
842,MenACWY,4991.92891303402,4435.676495741935,221778832.8581837
842,MenACWY_MenB,20025.0901502826,4435.676495741935,221763799.69694644
842,MenABCWY,6651.665382776708,4435.676495741935,221777173.12171397
843,MenC,2637.31631072806,4355.892594176267,217791992.39250264
843,MenACWY,5009.2969855026595,4355.892594176267,217789620.41182786
843,MenACWY_MenB,20180.953116804067,4355.892594176267,217774448.75569656
843,MenABCWY,7399.308830467916,4355.892594176267,217787230.3999829
844,MenC,2690.781735596305,4134.914854672846,206743051.95190668
844,MenACWY,5272.586246798742,4134.914854672846,206740470.1473955
844,MenACWY_MenB,19904.2172452672,4134.914854672846,206725838.516397
844,MenABCWY,6488.362730727037,4134.914854672846,206739254.37091154
845,MenC,2482.4572849702936,4474.257082311117,223710371.6582709
845,MenACWY,5322.845624927375,4474.257082311117,223707531.26993093
845,MenACWY_MenB,18848.680814198753,4474.257082311117,223694005.43474165
845,MenABCWY,6967.553204496251,4474.257082311117,223705886.56235135
846,MenC,2524.279669605355,4470.695232223442,223532237.3315025
846,MenACWY,4596.600145092956,4470.695232223442,223530165.011027
846,MenACWY_MenB,23059.602082695306,4470.695232223442,223511702.0090894
846,MenABCWY,6239.254629967245,4470.695232223442,223528522.35654214
847,MenC,2553.4705589528153,4238.431169970468,211919005.02796444
847,MenACWY,5208.681455790929,4238.431169970468,211916349.8170676
847,MenACWY_MenB,21291.46677950929,4238.431169970468,211900267.03174388
847,MenABCWY,7214.600597622863,4238.431169970468,211914343.89792576
848,MenC,2538.815074512194,4302.136284755408,215104275.4226959
848,MenACWY,5532.4140598360245,4302.136284755408,215101281.82371056
848,MenACWY_MenB,23348.880207882677,4302.136284755408,215083465.3575625
848,MenABCWY,6643.662882539343,4302.136284755408,215100170.57488787
849,MenC,2503.4870042165176,4555.439259337876,227769459.47988957
849,MenACWY,5305.988507010908,4555.439259337876,227766656.9783868
849,MenACWY_MenB,20837.786143678226,4555.439259337876,227751125.1807501
849,MenABCWY,6965.187191226076,4555.439259337876,227764997.77970257
850,MenC,2460.546447649749,4299.8616222599585,214990620.56655025
850,MenACWY,5047.9205617959915,4299.8616222599585,214988033.19243613
850,MenACWY_MenB,21089.441028488058,4299.8616222599585,214971991.67196944
850,MenABCWY,7277.813855905571,4299.8616222599585,214985803.299142
851,MenC,2663.3591637651393,4168.989616957435,208446817.488708
851,MenACWY,5139.293741488443,4168.989616957435,208444341.55413026
851,MenACWY_MenB,22310.686280784357,4168.989616957435,208427170.16159096
851,MenABCWY,6249.565428588297,4168.989616957435,208443231.28244317
852,MenC,2696.119027295879,4048.8681239257253,202440710.07725897
852,MenACWY,5020.209671905755,4048.8681239257253,202438385.98661435
852,MenACWY_MenB,19903.239090653533,4048.8681239257253,202423502.9571956
852,MenABCWY,7559.634221697802,4048.8681239257253,202435846.56206456
853,MenC,2400.215659809238,4203.098398853987,210152519.72703958
853,MenACWY,5326.542242962333,4203.098398853987,210149593.4004564
853,MenACWY_MenB,21976.786204746513,4203.098398853987,210132943.15649462
853,MenABCWY,6947.3798668093405,4203.098398853987,210147972.56283256
854,MenC,2317.837940477516,4444.44545246779,222219954.78544903
854,MenACWY,5434.545192873655,4444.44545246779,222216838.07819664
854,MenACWY_MenB,20770.422276833266,4444.44545246779,222201502.2011127
854,MenABCWY,7073.358273256367,4444.44545246779,222215199.26511624
855,MenC,2637.789825712737,4334.338353998365,216714279.91009256
855,MenACWY,5038.726028343086,4334.338353998365,216711878.97388992
855,MenACWY_MenB,22882.088854568377,4334.338353998365,216694035.6110637
855,MenABCWY,6877.835861272997,4334.338353998365,216710039.864057
856,MenC,2594.7944314805177,4319.816541664504,215988232.28879374
856,MenACWY,4713.728415349283,4319.816541664504,215986113.35480988
856,MenACWY_MenB,21847.202979117053,4319.816541664504,215968979.8802461
856,MenABCWY,7284.121084363301,4319.816541664504,215983542.96214086
857,MenC,2528.322187095182,3725.4923398410183,186272088.66986382
857,MenACWY,5420.465900334582,3725.4923398410183,186269196.52615058
857,MenACWY_MenB,21413.81570999471,3725.4923398410183,186253203.1763409
857,MenABCWY,6303.695708557868,3725.4923398410183,186268313.29634237
858,MenC,2646.7744134019813,3668.2643569163647,183410571.0714048
858,MenACWY,4805.869359532093,3668.2643569163647,183408411.9764587
858,MenACWY_MenB,20997.458859552942,3668.2643569163647,183392220.38695866
858,MenABCWY,7099.3860357463145,3668.2643569163647,183406118.45978248
859,MenC,2524.4696456109637,4268.209360913635,213407943.5760361
859,MenACWY,4804.727652533376,4268.209360913635,213405663.3180292
859,MenACWY_MenB,20681.399113306157,4268.209360913635,213389786.64656842
859,MenABCWY,7178.582238284515,4268.209360913635,213403289.46344343
860,MenC,2645.991462390167,4348.843590790507,217439533.54806295
860,MenACWY,4523.811202853842,4348.843590790507,217437655.72832248
860,MenACWY_MenB,21082.067426757145,4348.843590790507,217421097.47209856
860,MenABCWY,7496.7373269509635,4348.843590790507,217434682.80219838
861,MenC,2347.847179571829,4368.514825749535,218423393.4402972
861,MenACWY,5529.761657129358,4368.514825749535,218420211.52581963
861,MenACWY_MenB,21200.063907126398,4368.514825749535,218404541.22356963
861,MenABCWY,6288.912868571821,4368.514825749535,218419452.3746082
862,MenC,2632.9074331686675,4288.602542102181,214427494.19767588
862,MenACWY,5228.540463863647,4288.602542102181,214424898.5646452
862,MenACWY_MenB,20073.510313442104,4288.602542102181,214410053.5947956
862,MenABCWY,6801.183913741467,4288.602542102181,214423325.92119533
863,MenC,2493.4838377548417,4300.470978558079,215021055.4440662
863,MenACWY,5090.356592473941,4300.470978558079,215018458.57131147
863,MenACWY_MenB,19803.931832350005,4300.470978558079,215003744.9960716
863,MenABCWY,6761.89896335667,4300.470978558079,215016787.0289406
864,MenC,2490.6587468976545,4509.973752014556,225496196.94198093
864,MenACWY,5119.30571692139,4509.973752014556,225493568.2950109
864,MenACWY_MenB,22593.801050891227,4509.973752014556,225476093.79967692
864,MenABCWY,6818.755204607381,4509.973752014556,225491868.8455232
865,MenC,2502.054801337578,4378.461043571078,218920550.12375256
865,MenACWY,5086.181791120726,4378.461043571078,218917965.99676278
865,MenACWY_MenB,21431.7234381195,4378.461043571078,218901620.4551158
865,MenABCWY,7010.273653136554,4378.461043571078,218916041.90490076
866,MenC,2507.5048223652834,4160.9937935591315,208047182.1731342
866,MenACWY,5154.620672098263,4160.9937935591315,208044535.05728447
866,MenACWY_MenB,20878.25135971603,4160.9937935591315,208028811.42659688
866,MenABCWY,6874.3947060593,4160.9937935591315,208042815.2832505
867,MenC,2357.7195499987843,4401.459691098061,220070626.83535302
867,MenACWY,4942.699084437872,4401.459691098061,220068041.8558186
867,MenACWY_MenB,20243.898555490567,4401.459691098061,220052740.65634754
867,MenABCWY,7650.998742340312,4401.459691098061,220065333.5561607
868,MenC,2609.39160129559,4330.6493465438125,216529857.93558934
868,MenACWY,4839.843040783386,4330.6493465438125,216527627.48414984
868,MenACWY_MenB,21888.832800202,4330.6493465438125,216510578.49439043
868,MenABCWY,7023.4065673473,4330.6493465438125,216525443.9206233
869,MenC,2536.7278629655693,4443.988060607445,222196866.30250928
869,MenACWY,4877.142541312479,4443.988060607445,222194525.8878309
869,MenACWY_MenB,20945.8816393694,4443.988060607445,222178457.14873287
869,MenABCWY,7039.918199671223,4443.988060607445,222192363.11217257
870,MenC,2372.849438886994,4538.178134920536,226906533.8965879
870,MenACWY,4861.903219721367,4538.178134920536,226904044.84280705
870,MenACWY_MenB,21929.559790738258,4538.178134920536,226886977.18623605
870,MenABCWY,5431.70418591619,4538.178134920536,226903475.04184088
871,MenC,2607.283994927137,4558.169374104992,227905861.4212547
871,MenACWY,5467.142134264628,4558.169374104992,227903001.56311533
871,MenACWY_MenB,21585.800956051877,4558.169374104992,227886882.90429357
871,MenABCWY,7273.520000483279,4558.169374104992,227901195.18524912
872,MenC,2353.4624016052844,4546.164337346785,227305863.40493765
872,MenACWY,5448.413630631603,4546.164337346785,227302768.45370862
872,MenACWY_MenB,23418.88797740777,4546.164337346785,227284797.97936183
872,MenABCWY,6248.893404990597,4546.164337346785,227301967.97393426
873,MenC,2082.734365908152,3849.735847454974,192484709.6383828
873,MenACWY,5184.924184603004,3849.735847454974,192481607.4485641
873,MenACWY_MenB,21338.586053666477,3849.735847454974,192465453.78669503
873,MenABCWY,6501.667479831562,3849.735847454974,192480290.70526886
874,MenC,2567.5792873291757,4322.09354694305,216102109.76786515
874,MenACWY,5621.903780551239,4322.09354694305,216099055.44337192
874,MenACWY_MenB,22629.58705545075,4322.09354694305,216082047.76009703
874,MenABCWY,7210.759393814814,4322.09354694305,216097466.58775866
875,MenC,2433.930605114406,4204.726976954494,210233914.91711956
875,MenACWY,5612.686394816519,4204.726976954494,210230736.16132987
875,MenACWY_MenB,21052.84315859239,4204.726976954494,210215296.00456607
875,MenABCWY,7323.4211089841865,4204.726976954494,210229025.4266157
876,MenC,2489.6566973801732,4015.5340774487067,200774214.21573794
876,MenACWY,5162.66494800264,4015.5340774487067,200771541.20748731
876,MenACWY_MenB,17252.725069307555,4015.5340774487067,200759451.14736602
876,MenABCWY,6581.952450209762,4015.5340774487067,200770121.91998512
877,MenC,2559.3744326441156,4636.31098403708,231812989.82742134
877,MenACWY,4917.849923796381,4636.31098403708,231810631.3519302
877,MenACWY_MenB,20916.75800524175,4636.31098403708,231794632.44384876
877,MenABCWY,7320.0622168709715,4636.31098403708,231808229.1396371
878,MenC,2473.8826810876035,4411.417072385507,220568379.73659423
878,MenACWY,4936.547878560868,4411.417072385507,220565917.07139677
878,MenACWY_MenB,22156.771984547668,4411.417072385507,220548696.84729078
878,MenABCWY,7300.697674485886,4411.417072385507,220563552.92160085
879,MenC,2600.539580332439,4094.6683495143284,204730816.93613607
879,MenACWY,5340.406382978453,4094.6683495143284,204728077.06933343
879,MenACWY_MenB,20389.863796989248,4094.6683495143284,204713027.61191943
879,MenABCWY,6320.944195138496,4094.6683495143284,204727096.53152126
880,MenC,2566.8894141500873,3946.2863669373382,197311751.45745274
880,MenACWY,5281.695402060033,3946.2863669373382,197309036.65146485
880,MenACWY_MenB,22200.98205985413,3946.2863669373382,197292117.36480704
880,MenABCWY,6353.175755065672,3946.2863669373382,197307965.17111185
881,MenC,2597.852169445899,4508.011209826602,225397962.63916063
881,MenACWY,5297.746605384969,4508.011209826602,225395262.7447247
881,MenACWY_MenB,20652.709934467803,4508.011209826602,225379907.7813956
881,MenABCWY,6976.741358066357,4508.011209826602,225393583.74997202
882,MenC,2492.2719295045185,4516.750681380812,225835041.79711112
882,MenACWY,5230.418398894327,4516.750681380812,225832303.65064174
882,MenACWY_MenB,20519.546646843235,4516.750681380812,225817014.5223938
882,MenABCWY,6927.856627637013,4516.750681380812,225830606.21241298
883,MenC,2506.9692632516485,4397.511540712313,219873070.0663524
883,MenACWY,5235.5611446786015,4397.511540712313,219870341.47447097
883,MenACWY_MenB,21102.627297766,4397.511540712313,219854474.4083179
883,MenABCWY,7103.31910062534,4397.511540712313,219868473.71651503
884,MenC,2671.8113474989495,3963.309332709963,198162794.82415068
884,MenACWY,5030.935175031587,3963.309332709963,198160435.70032313
884,MenACWY_MenB,20654.818651869093,3963.309332709963,198144811.8168463
884,MenABCWY,7317.7510116010935,3963.309332709963,198158148.88448656
885,MenC,2686.407395408587,4347.757872057886,217385207.19549888
885,MenACWY,4692.059198164541,4347.757872057886,217383201.54369614
885,MenACWY_MenB,21295.60509181627,4347.757872057886,217366597.9978025
885,MenABCWY,6385.608248047171,4347.757872057886,217381507.99464625
886,MenC,2545.8099087158294,3974.298400577372,198712374.21895987
886,MenACWY,5318.56274526189,3974.298400577372,198709601.4661233
886,MenACWY_MenB,19655.480100932793,3974.298400577372,198695264.54876766
886,MenABCWY,6562.9951018614665,3974.298400577372,198708357.03376672
887,MenC,2561.4325713427434,4261.050813608217,213049979.2478395
887,MenACWY,5206.696426148008,4261.050813608217,213047333.9839847
887,MenACWY_MenB,20493.020039743325,4261.050813608217,213032047.66037112
887,MenABCWY,6601.1530013982165,4261.050813608217,213045939.52740946
888,MenC,2448.284767681861,4439.595023987662,221977302.91461542
888,MenACWY,4210.168123146447,4439.595023987662,221975541.03125995
888,MenACWY_MenB,20529.903653929112,4439.595023987662,221959221.2957292
888,MenABCWY,6762.55269496545,4439.595023987662,221972988.64668813
889,MenC,2437.463342374122,4046.351257607531,202315125.41703418
889,MenACWY,5305.381660465382,4046.351257607531,202312257.4987161
889,MenACWY_MenB,20782.0417091548,4046.351257607531,202296780.8386674
889,MenABCWY,6900.357045532939,4046.351257607531,202310662.52333102
890,MenC,2562.529089089291,4282.504890804085,214122682.01111516
890,MenACWY,4770.068372231661,4282.504890804085,214120474.47183204
890,MenACWY_MenB,22080.974895216183,4282.504890804085,214103163.56530905
890,MenABCWY,7415.495410449395,4282.504890804085,214117829.0447938
891,MenC,2651.2092608929397,4244.150944399577,212204896.010718
891,MenACWY,5159.350174974733,4244.150944399577,212202387.8698039
891,MenACWY_MenB,18671.68113685189,4244.150944399577,212188875.53884202
891,MenABCWY,5949.540941415514,4244.150944399577,212201597.67903745
892,MenC,2636.1614790392214,4069.110542516033,203452890.96432263
892,MenACWY,5493.688712167347,4069.110542516033,203450033.43708947
892,MenACWY_MenB,21043.80579385791,4069.110542516033,203434483.3200078
892,MenABCWY,7159.623822442237,4069.110542516033,203448367.5019792
893,MenC,2560.1575981071155,4628.067534545841,231400816.56969395
893,MenACWY,5258.560090432127,4628.067534545841,231398118.16720164
893,MenACWY_MenB,20217.996661291065,4628.067534545841,231383158.73063076
893,MenABCWY,7104.833945132044,4628.067534545841,231396271.89334694
894,MenC,2447.5118315051295,4158.0552411957115,207900314.54795408
894,MenACWY,4912.133269655693,4158.0552411957115,207897849.9265159
894,MenACWY_MenB,21146.356353983425,4158.0552411957115,207881615.70343158
894,MenABCWY,7469.091822582082,4158.0552411957115,207895292.96796298
895,MenC,2354.229795850584,4282.379045940275,214116598.06721792
895,MenACWY,5193.964102613149,4282.379045940275,214113758.33291113
895,MenACWY_MenB,21928.312198028532,4282.379045940275,214097023.98481572
895,MenABCWY,6437.130340940505,4282.379045940275,214112515.16667283
896,MenC,2385.1927135662795,4536.4450530913155,226819867.46185222
